,Venue,Latitude,Longitude,Group,Category
47,crescent fruiterers,51.549157,-0.171889,Dailyneeds,Fruit_And_Veg_Shop
48,Parkway Greens,51.53806154806028,-0.14457167119712477,Dailyneeds,Fruit_And_Veg_Shop
50,Goodge Street Fruit Market Stall,51.52045178712966,-0.134623152044368,Dailyneeds,Fruit_And_Veg_Shop
51,Swiss Cottage Grocers,51.54539890093747,-0.17741100048247108,Dailyneeds,Fruit_And_Veg_Shop
52,Lemon & Limes,51.54969911018104,-0.19143871103583576,Dailyneeds,Fruit_And_Veg_Shop
54,Artichoke,51.556058,-0.178529,Dailyneeds,Fruit_And_Veg_Shop
55,Buy2Save International Supermarket,51.5722237219027,-0.1972945776147756,Dailyneeds,Fruit_And_Veg_Shop
56,Bucharest Supermarket,51.572415,-0.197826,Dailyneeds,Fruit_And_Veg_Shop
58,Artichoke,51.575242979069266,-0.1786553983594151,Dailyneeds,Fruit_And_Veg_Shop
59,Greens Of Highgate,51.590244,-0.14349349,Dailyneeds,Fruit_And_Veg_Shop
60,Jalaram Fruits and Veg.,51.613389,-0.176288,Dailyneeds,Fruit_And_Veg_Shop
61,Afghan Market,51.615274,-0.176893,Dailyneeds,Fruit_And_Veg_Shop
62,greens of highgate,51.570468,-0.146207,Dailyneeds,Fruit_And_Veg_Shop
63,Highgate Village Fruitiers,51.570366454894284,-0.14242350879567733,Dailyneeds,Fruit_And_Veg_Shop
65,A to Z Grocers,51.605998559563915,-0.18728607078146625,Dailyneeds,Fruit_And_Veg_Shop
69,Fio's Food Centre,51.650811,-0.149691,Dailyneeds,Fruit_And_Veg_Shop
71,dg fruit,51.373109,-0.123941,Dailyneeds,Fruit_And_Veg_Shop
73,Croydon Fruit & Veg,51.37518959641474,-0.09372088918262511,Dailyneeds,Fruit_And_Veg_Shop
75,Food Mart,51.438744,-0.12621704,Dailyneeds,Fruit_And_Veg_Shop
76,Seasons of England,51.453065,-0.101084,Dailyneeds,Fruit_And_Veg_Shop
77,SW foods store,51.4625090527988,-0.11387356421760256,Dailyneeds,Fruit_And_Veg_Shop
78,Brixton Foodland,51.46202180199066,-0.11385438628847527,Dailyneeds,Fruit_And_Veg_Shop
80,Aryubi supermarket,51.49466,-0.132435,Dailyneeds,Fruit_And_Veg_Shop
81,The Fruit Tree,51.50058277160534,-0.09769232090270645,Dailyneeds,Fruit_And_Veg_Shop
82,New Covent Garden Market,51.48319700186664,-0.12934636939453092,Dailyneeds,Fruit_And_Veg_Shop
84,Fruit Stall,51.49712,-0.13381574,Dailyneeds,Fruit_And_Veg_Shop
85,Extra Save Supermarket,51.49745333318096,-0.10818145294837432,Dailyneeds,Fruit_And_Veg_Shop
86,Angel Fruit Cabin,51.532846,-0.105833,Dailyneeds,Fruit_And_Veg_Shop
87,Longdan,51.52966233942758,-0.07747678912315731,Dailyneeds,Fruit_And_Veg_Shop
89,Chapel Green Fruit & Veg,51.533494,-0.108948,Dailyneeds,Fruit_And_Veg_Shop
90,Turnips,51.50553370649663,-0.09068522168807895,Dailyneeds,Fruit_And_Veg_Shop
91,Ted's Veg,51.505412327269646,-0.09060331909140924,Dailyneeds,Fruit_And_Veg_Shop
92,Santé,51.533082,-0.076282,Dailyneeds,Fruit_And_Veg_Shop
93,Elsey & Bent,51.50561056791358,-0.09104490280151367,Dailyneeds,Fruit_And_Veg_Shop
95,The Tomato Stall,51.50535758252862,-0.09058575784595406,Dailyneeds,Fruit_And_Veg_Shop
96,Fresh Bite - Groceteria,51.556236267089844,-0.1116640493273735,Dailyneeds,Fruit_And_Veg_Shop
97,Mrs Lovell's Greengrocer,51.553997,-0.098024346,Dailyneeds,Fruit_And_Veg_Shop
98,Chegworth Valley,51.50515905479405,-0.09067842464102807,Dailyneeds,Fruit_And_Veg_Shop
99,West Country Farm Shop,51.505365,-0.090457,Dailyneeds,Fruit_And_Veg_Shop
100,Today's Extra,51.533278,-0.077046,Dailyneeds,Fruit_And_Veg_Shop
101,The Cure,51.541244,-0.085285,Dailyneeds,Fruit_And_Veg_Shop
103,Sainsbary,51.51529155670564,-0.062199217480531324,Dailyneeds,Fruit_And_Veg_Shop
104,Nilsa,51.543701171875,-0.105280302464962,Dailyneeds,Fruit_And_Veg_Shop
105,ayrubi,51.529214,-0.06106,Dailyneeds,Fruit_And_Veg_Shop
106,Fruit & Vegetable Stall outside Archway Station,51.565325,-0.134707,Dailyneeds,Fruit_And_Veg_Shop
113,An Apple a Day,51.564097,-0.129574,Dailyneeds,Fruit_And_Veg_Shop
114,Elif Food Centre,51.613237,-0.10661,Dailyneeds,Fruit_And_Veg_Shop
117,yasar halim palmers Green,51.623229,-0.103378,Dailyneeds,Fruit_And_Veg_Shop
121,Marvellous Greens & Beans,51.448226,-0.040834,Dailyneeds,Fruit_And_Veg_Shop
122,Puntarelle & Co,51.496395,-0.069804825,Dailyneeds,Fruit_And_Veg_Shop
124,John & Elena Fruit & Veg Company,51.49626079589485,-0.06971054042446184,Dailyneeds,Fruit_And_Veg_Shop
131,Sansbury's Local,51.502558505439204,-0.07721506517058169,Dailyneeds,Fruit_And_Veg_Shop
133,Seed Organic,51.529695216710785,-0.05567324634379183,Dailyneeds,Fruit_And_Veg_Shop
134,MFR Fruit and Vegetables,51.55359600743915,-0.044883696797589724,Dailyneeds,Fruit_And_Veg_Shop
136,Village Organic,51.53794062349647,-0.045946018726655886,Dailyneeds,Fruit_And_Veg_Shop
137,Ali & Khan Fruit & Veg,51.533673,-0.028213,Dailyneeds,Fruit_And_Veg_Shop
139,Chatsworth Green,51.553184,-0.044518,Dailyneeds,Fruit_And_Veg_Shop
141,Green Island Whole Foods,51.53696823120117,-0.061547499150037766,Dailyneeds,Fruit_And_Veg_Shop
142,Sahin Fruit and Vegtable,51.533598,-0.028099,Dailyneeds,Fruit_And_Veg_Shop
145,Stoke Newington Green Fruit & Veg,51.562161475372626,-0.07555195123939437,Dailyneeds,Fruit_And_Veg_Shop
148,Newington Green Fruit & Vegetables,51.54988938731332,-0.08695619070115966,Dailyneeds,Fruit_And_Veg_Shop
150,Green Ln Larder,51.555559,-0.089918,Dailyneeds,Fruit_And_Veg_Shop
155,Brambletye Fruit Farm,51.58443585339139,-0.021901450913596205,Dailyneeds,Fruit_And_Veg_Shop
156,sirwan food centre,51.630267,-0.055629,Dailyneeds,Fruit_And_Veg_Shop
158,Öncü Food Centre,51.63515,-0.052299052,Dailyneeds,Fruit_And_Veg_Shop
160,Hayes Street Farm Shop,51.383103432757515,0.017960935257776398,Dailyneeds,Fruit_And_Veg_Shop
161,Herbivore,51.389355,0.042585,Dailyneeds,Fruit_And_Veg_Shop
162,Village Fruit & Veg,51.46648781543795,0.00859720532287241,Dailyneeds,Fruit_And_Veg_Shop
163,The Village Green Grocers,51.481348,0.036195,Dailyneeds,Fruit_And_Veg_Shop
167,Harveys fruit & veg,51.577749,0.026502,Dailyneeds,Fruit_And_Veg_Shop
169,Holwood Farm Shop,51.347445,0.043765,Dailyneeds,Fruit_And_Veg_Shop
171,landis,51.473678,0.096004,Dailyneeds,Fruit_And_Veg_Shop
172,Fruit & Vegetable Market,51.490974,0.06856363,Dailyneeds,Fruit_And_Veg_Shop
175,Kelsey's Farm Shop,51.4326464211642,0.13971832539821297,Dailyneeds,Fruit_And_Veg_Shop
177,Morgans,51.473951,0.162879,Dailyneeds,Fruit_And_Veg_Shop
179,P. A. Sparks & Sons,51.64844938367446,0.08577707583150172,Dailyneeds,Fruit_And_Veg_Shop
