,Venue,Latitude,Longitude,Group,Category
32,Shooting Star Childrens Hospice,51.426360740927585,-0.3759552609912589,Health,Hospital
33,Teddington Memorial Hospital,51.42605539083808,-0.34094038165654195,Health,Hospital
34,Hounslow Centre for Health,51.4685122791649,-0.37188559425769235,Health,Hospital
35,ECG Department,51.477064,-0.330486,Health,Hospital
36,The Therapy Centre,51.47242396814799,-0.3239599090384822,Health,Hospital
37,UCLH ITU Level 3,51.47407332996528,-0.35816837394097134,Health,Hospital
38,Lakeside M. H. U,51.4690573969789,-0.3278866250121786,Health,Hospital
39,teddington hospital,51.444158,-0.330781,Health,Hospital
40,Heston Health Centre,51.48442268371582,-0.3866887092590332,Health,Hospital
43,West London Mental Health NHS Trust,51.50888323815559,-0.3511016590757265,Health,Hospital
44,Ealing Hospital,51.507300079506656,-0.3460693359375,Health,Hospital
45,St Bernard’s Hospital,51.50594088505801,-0.3493354606975561,Health,Hospital
46,WEMSS,51.506387,-0.351457,Health,Hospital
49,Mount Vernon Treatment Centre,51.63056842335584,-0.39036016144360164,Health,Hospital
50,Watford General Hospital,51.64921966246174,-0.4044361732326312,Health,Hospital
51,Watford Sexual Health (GUM) Clinic,51.64768376545349,-0.3959739164623674,Health,Hospital
52,Kingsfield Physiothetherapy,51.646204,-0.378998,Health,Hospital
53,Outpatients Department,51.647975,-0.403455,Health,Hospital
54,Helen Donald Unit Maxillo Facial,51.648536682128906,-0.4036533236503601,Health,Hospital
55,Cardiac Unit,51.649033,-0.4032044,Health,Hospital
56,Dermatology Department,51.648733,-0.403892,Health,Hospital
57,Michael Clements Diabetes Centre,51.64953447255937,-0.4045262653903877,Health,Hospital
58,Starfish Ward,51.649158,-0.404524,Health,Hospital
59,Childrens Outpatients,51.649363,-0.404409,Health,Hospital
60,Fracture Clinic,51.648377,-0.403874,Health,Hospital
61,Langley Wing,51.32619394555394,-0.27477090479215127,Health,Hospital
62,Epsom General Hospital,51.32519938947549,-0.2724286490018105,Health,Hospital
63,West Park Hospital,51.340312878624836,-0.29976711721548815,Health,Hospital
64,Epsom General Hospital Day Surgery Unit,51.325064,-0.272801,Health,Hospital
65,Block B - Bradbury Wing,51.325323,-0.272453,Health,Hospital
66,Ashtead Hospital,51.304515132620196,-0.30307772637633396,Health,Hospital
67,Epsom Alliance Mri Centre,51.325317,-0.27410132,Health,Hospital
68,West Park,51.33996898017134,-0.30025720596313477,Health,Hospital
69,Xray Dpt EGH,51.32846798007689,-0.27180408375381176,Health,Hospital
70,clockhouse hospital,51.327428,-0.273014,Health,Hospital
71,Macmillan Cancer Information Centre,51.32546,-0.272608,Health,Hospital
72,West Park Asylum,51.34071350097656,-0.30801358819007874,Health,Hospital
73,Urology Investigation Unit,51.325488,-0.273085,Health,Hospital
74,Gloucester Ward,51.325418527632074,-0.27355313301086426,Health,Hospital
75,Acute Medical Unit EGH,51.33417476377258,-0.2657105739994862,Health,Hospital
76,New Epsom & Ewell Commumity Hospital,51.341583740139185,-0.3013100981674321,Health,Hospital
77,amy woodgate centre,51.35888459917844,-0.3115565905096967,Health,Hospital
82,Surbiton Hospital,51.39086,-0.29927618,Health,Hospital
83,Kingston Hospital,51.414758977004226,-0.2817821502685547,Health,Hospital
84,Acute Assessment Unit,51.41530029841393,-0.2833458137412614,Health,Hospital
85,The Ceders Physio Unit,51.37940216064453,-0.28949493169784546,Health,Hospital
86,Kingston Hospital Main Theatre,51.415634621833426,-0.2819273299256862,Health,Hospital
87,london prosthetics center,51.403618,-0.292159,Health,Hospital
88,Kingston Hospital Surgical Center,51.41503614384073,-0.2832122431470494,Health,Hospital
89,Kingston Surgical Centre,51.41479000381968,-0.2812774647583719,Health,Hospital
90,Day Surgery Unit,51.41407718422427,-0.281285189153503,Health,Hospital
91,Endoscopy Unit Kingston Hospital,51.415035,-0.28208727,Health,Hospital
92,Kingston Hospital Roehampton Wing,51.414665,-0.282496,Health,Hospital
93,Sir William Rous,51.41313136781333,-0.28235411176103703,Health,Hospital
94,Ambulatory Emergency Care,51.415259,-0.282935,Health,Hospital
95,Kingston Hospital MRI Unit,51.4149,-0.281856,Health,Hospital
96,BMI Coombe Wing,51.41427719785401,-0.28240442276000977,Health,Hospital
97,Oral & Maxillofacial Surgery Department,51.4155049165129,-0.28247062481800284,Health,Hospital
98,Tolworth Hospital,51.37923276732645,-0.28867006301879883,Health,Hospital
112,Richmond Royal,51.463751,-0.301371,Health,Hospital
113,windham croft centre,51.468462,-0.28985,Health,Hospital
114,Richmond Royal Hospital,51.466747,-0.299806,Health,Hospital
117,The Barn of Numbers,51.47772211032148,-0.31405133938734664,Health,Hospital
118,BMI Syon Clinic,51.483654578554116,-0.3242146968841553,Health,Hospital
120,West Middlesex University Hospital,51.47405186239341,-0.32530837876872915,Health,Hospital
124,Ambulatory Emergency Care Unit,51.473574,-0.325229,Health,Hospital
125,Queen Mary Maternity Unit,51.474583,-0.3254,Health,Hospital
126,Clayponds Hospital,51.49497899,-0.29879788,Health,Hospital
127,Cardiology Department,51.473545,-0.324348,Health,Hospital
128,Transform Cosmetic Surgery,51.485805009238426,-0.31588962607653814,Health,Hospital
130,Anti coagulant unit,51.47373404485835,-0.3245167741464392,Health,Hospital
132,Sunshine Ward,51.473320048050255,-0.32276003086652094,Health,Hospital
133,Breast Unit,51.473789,-0.324902,Health,Hospital
134,Abbey Riverside Hospital,51.48616397004355,-0.31596855847186894,Health,Hospital
136,Dermatology Clinic,51.473223,-0.323913,Health,Hospital
137,Syon 1,51.473743,-0.32484668,Health,Hospital
140,cygnet hospital ealing,51.51742536169858,-0.29184175574704796,Health,Hospital
141,Secure Forensic Unit,51.530484,-0.268974,Health,Hospital
142,Central Middlesex Hospital,51.53074643430678,-0.26834964752197266,Health,Hospital
143,Lancelot Medical Centre,51.553587,-0.299477,Health,Hospital
145,ACAD Building,51.531956,-0.269366,Health,Hospital
146,Wembley Centre for Health & Care,51.549886676460964,-0.3052212777722571,Health,Hospital
147,Middlesex Manor,51.548505,-0.282699,Health,Hospital
148,X-Ray Department,51.530726,-0.269791,Health,Hospital
149,Orthopaedic+rheumatology centre,51.53101114649229,-0.2704807093610065,Health,Hospital
150,BMI The Clementine Churchill Hospital,51.565040173295394,-0.33177780196895174,Health,Hospital
151,Northwick Park Hospital,51.57550384072311,-0.3220121460701196,Health,Hospital
152,mri suite b,51.576578316226495,-0.31984833404035096,Health,Hospital
153,Intensive Therapy Unit,51.575148,-0.320131,Health,Hospital
155,Arthritis Centre,51.5762697765981,-0.321931522083864,Health,Hospital
157,Northwick Park Hospital X-Ray Department,51.574955,-0.322296,Health,Hospital
159,Northwick Park Hospital Urgent Care,51.57491,-0.31930727,Health,Hospital
160,Trust Plus,51.57499,-0.32128,Health,Hospital
161,Blood Flow Lab,51.575805,-0.321874,Health,Hospital
162,Northwick Park Hospital-Hyper Acute Stroke Unit,51.575843,-0.321098,Health,Hospital
163,Moorfields at Northwick Park,51.57495107083031,-0.3210980111294462,Health,Hospital
164,St Mark's Hospital,51.576034274331306,-0.32041400009492577,Health,Hospital
165,Blood Test Clinic,51.574927,-0.322171,Health,Hospital
166,Northwick Park hospital ultrasound department,51.575326,-0.321676,Health,Hospital
167,Physiotherapy Department,51.575588,-0.322249,Health,Hospital
168,St. Marks Ward,51.57468,-0.32132,Health,Hospital
169,Northwick Park Hospital Paediatrics Outpatients,51.575151,-0.321159,Health,Hospital
170,Edgware Community Hospital,51.60604195659105,-0.27207154386316257,Health,Hospital
172,Edgware Kidney Care Centre,51.606098,-0.271609,Health,Hospital
173,TDF (The Disability Foundation),51.63157338751649,-0.3168280426049842,Health,Hospital
174,The Royal National Orthopaedic Hospital,51.63209156661013,-0.3161040927259453,Health,Hospital
175,Spire Bushey Hospital,51.63735439503031,-0.3317347080039781,Health,Hospital
176,High Dependecy Unit,51.631674,-0.309826,Health,Hospital
177,HCA Elstree Outpatient and Diagnostic Centre,51.642964,-0.314728,Health,Hospital
178,London Irish Ward,51.631398,-0.311255,Health,Hospital
179,Edgware Community Hospital,51.642859,-0.343482,Health,Hospital
180,the meadows,51.66933822631836,-0.28044021129608154,Health,Hospital
182,St Ebbas,51.35123828800491,-0.27281295033712283,Health,Hospital
187,Spire St. Anthony's Hospital,51.379877095557454,-0.2206680178642273,Health,Hospital
188,London Clinic Of Oriental Mendicine,51.40327936809151,-0.2564849706844033,Health,Hospital
189,St Raphael's Hospice,51.37881438719596,-0.22093014194657884,Health,Hospital
190,create health,51.40990223482141,-0.2282905479675003,Health,Hospital
191,Theatre A2,51.38916211790397,-0.18912256284706008,Health,Hospital
192,New Victoria Hospital,51.4158522591653,-0.25392208420732515,Health,Hospital
205,Sir William Rowan Unit,51.41544617685256,-0.28122750361916715,Health,Hospital
208,Cancer Centre London,51.433852,-0.223943,Health,Hospital
210,Day Surgery Unit,51.41040173534064,-0.2618233690959816,Health,Hospital
212,Queen Mary's Hospital,51.45524038069954,-0.24214164724660478,Health,Hospital
213,Parkside Hospital,51.435836924200274,-0.22166707015155537,Health,Hospital
214,B4 Theatre,51.4473352,-0.1933631,Health,Hospital
215,Oakhill Krankenhaus,51.458798,-0.207121,Health,Hospital
216,Hosp2,51.458653,-0.199909,Health,Hospital
217,Nuffield Health,51.47873897574298,-0.22184764116361202,Health,Hospital
218,Queen Mary's Hospital Pharmacy,51.45582,-0.24221219,Health,Hospital
219,Queen Mary's Hospital Physio Exercise,51.455437,-0.24226484,Health,Hospital
220,Accuvision,51.472696007894115,-0.20069360733032227,Health,Hospital
221,Tfl Bus 72 To Queen Mary's Hospital,51.455402,-0.24314326,Health,Hospital
223,X-Ray Imaging Dept.,51.48264175459197,-0.22026445031120406,Health,Hospital
224,Royal Hospital For Neuro Disability,51.45269651454696,-0.2123880386352539,Health,Hospital
225,The Priory,51.46249844415814,-0.25115129483689663,Health,Hospital
227,The Hospital Group - Hammersmith Clinic,51.493616,-0.226937,Health,Hospital
229,Hammersmith Hospital,51.5171005125562,-0.23581485737446659,Health,Hospital
232,Queen Charlotte's and Chelsea  Hospital,51.51616261523368,-0.2371554886756621,Health,Hospital
233,St Charles' Hospital,51.5221535370474,-0.2164660428153404,Health,Hospital
234,Bupo Cromwell hospital,51.50731,-0.221207,Health,Hospital
237,West London Renal & Transplant Centre,51.5169393652604,-0.23649929763620148,Health,Hospital
238,Willesden Centre for Health Care,51.54286133974521,-0.2357559142690397,Health,Hospital
240,Brondesbury medical center,51.543601,-0.20003,Health,Hospital
241,St. Charles Centre for Health and Wellbeing,51.52212652124832,-0.21598390286155902,Health,Hospital
242,BoSS's Desk,51.56634421704332,-0.26607607408435824,Health,Hospital
243,Chalkhill Primary Care Centre,51.563664374494714,-0.27654659759779404,Health,Hospital
248,BMI The Garden Hospital,51.593699744798585,-0.2242029302211617,Health,Hospital
249,"BMI The Garden Hospital, Hendon",51.593797707852794,-0.2249344090515957,Health,Hospital
250,Hendon Medical Center,51.588765,-0.243268,Health,Hospital
251,San francisco municipal hospital,51.574005126953125,-0.20064640045166016,Health,Hospital
252,The Wellington diagnostics & Outpatients Centre,51.58019123519525,-0.20994075806238918,Health,Hospital
253,London Iryo Centre,51.581743753021705,-0.22608912717994045,Health,Hospital
254,Chase Lodge Hospital,51.607041,-0.232679,Health,Hospital
255,Ellern Mede Ridgeway,51.62425737286827,-0.23683418451265942,Health,Hospital
258,Barnet Hospital,51.65115652900854,-0.21410573682179795,Health,Hospital
259,barnet birth centre,51.651576390105596,-0.21493553403891402,Health,Hospital
260,Opthalmology Barnet Hospital,51.650717,-0.214183,Health,Hospital
261,Springwell Centre,51.6478,-0.217732,Health,Hospital
262,Fracture clinic Barnet Hospital,51.650285,-0.215155,Health,Hospital
263,Royal Marsden Blood Tests,51.345287,-0.187404,Health,Hospital
264,Royal Marsden Hospital,51.34353238722473,-0.19103742966361242,Health,Hospital
265,X-ray department Sutton Hospital,51.346848,-0.193664,Health,Hospital
266,royal marsden ct department,51.343912,-0.191008,Health,Hospital
267,RMH Radiotherapy Department,51.345128,-0.187486,Health,Hospital
268,Radiotherapy Royal Marsden,51.345309,-0.18736,Health,Hospital
269,Royal Marsden Cherry Tree Restaurant,51.34366226196289,-0.19178450107574463,Health,Hospital
270,Sutton Hospital,51.34671074998645,-0.1937691709773902,Health,Hospital
271,royal marsden pain management clinic,51.344154,-0.187067,Health,Hospital
272,Robin Hood Lane Health Centre,51.3627635219182,-0.1968989772994874,Health,Hospital
275,Sutton General Hospital,51.34717297726381,-0.19255967995791531,Health,Hospital
277,St Helier Hospital Birth Centre,51.377296447753906,-0.18133890628814697,Health,Hospital
278,Richard Wells Rehabilitation Centre,51.344408,-0.200524,Health,Hospital
279,Cancer Information And Support Centre At St Helier,51.374563,-0.186268,Health,Hospital
283,Macmillan Cancer Support,51.37537,-0.186054,Health,Hospital
285,Royal Marsden Clinical Assesment Unit CAU,51.345465,-0.200074,Health,Hospital
288,St. Helier Hospital,51.380079,-0.183194,Health,Hospital
289,"Ultrasound Dept, St Helier Hospital",51.38136811034722,-0.1869753335488957,Health,Hospital
291,phsio dept,51.38047241755233,-0.18321565080524357,Health,Hospital
294,Queen Mary's Hospital for Children,51.37933468019029,-0.1837635040283203,Health,Hospital
295,Womens Health Unit,51.38002,-0.18490983559058402,Health,Hospital
296,St Heliers Medical Ambulatory Centre,51.380523,-0.185408,Health,Hospital
297,Ward B3,51.37994,-0.18394691,Health,Hospital
298,Ferguson House,51.380738,-0.183326,Health,Hospital
299,"Phlebotomy, St Helier Hospital",51.380254,-0.1835,Health,Hospital
300,X Ray,51.380451,-0.183442,Health,Hospital
302,Ward M2,51.379425,-0.1839194,Health,Hospital
303,Neonatal Unit,51.38109960151961,-0.1850794468364987,Health,Hospital
304,St George's Hospital Occupational Health,51.426558,-0.177731,Health,Hospital
305,Springfield University Hospital,51.43663965372439,-0.1710391044616699,Health,Hospital
306,St George's Hospital,51.42664125549244,-0.17449378967285156,Health,Hospital
309,Amyand Ward,51.42659693685476,-0.17577052116394043,Health,Hospital
310,rheumatology outpatient,51.42725837091807,-0.17073758375144626,Health,Hospital
311,Pinckney Ward,51.4275424597995,-0.17224035328065893,Health,Hospital
312,Emergency Surgical Ward,51.426025,-0.174149,Health,Hospital
313,Maxillo-Facial Surgery Outpatients,51.427837,-0.174232,Health,Hospital
314,St James Wing,51.42830588584996,-0.1730704832881439,Health,Hospital
315,Hunter Wing,51.42729421010442,-0.17473118666235246,Health,Hospital
316,Thomas Addison Unit,51.42816735323149,-0.17318413721738937,Health,Hospital
317,Atkinson Morley Wing,51.425228,-0.175026,Health,Hospital
318,Gordon Smith Ward,51.426395,-0.17438985,Health,Hospital
319,The Rose Centre,51.425034,-0.175266,Health,Hospital
320,Allingham Ward,51.429972,-0.1767,Health,Hospital
321,McEntee Ward,51.42611942572624,-0.17474717293795813,Health,Hospital
324,St George's Hospital Pharmacy,51.427198,-0.173489,Health,Hospital
325,Rapid Access Clinic,51.426078,-0.174285,Health,Hospital
326,Gunning Ward,51.426685,-0.17563608,Health,Hospital
327,McKissock Ward,51.425555436495266,-0.17540037631988525,Health,Hospital
328,MRI Unit,51.427519,-0.17288,Health,Hospital
329,Frederick Hewitt Ward,51.427264,-0.172436,Health,Hospital
330,"Courtyard Clinic, St.Grorge's Hospital",51.42652,-0.177614,Health,Hospital
331,Lanesborough Wing,51.42719342899129,-0.17266898841978684,Health,Hospital
332,Nicholls Ward,51.42773,-0.173474,Health,Hospital
333,Maxillofacial Theatre,51.427409711012466,-0.17927118017295257,Health,Hospital
334,St John's Hill Surgery,51.459887,-0.179358,Health,Hospital
336,University College Hospital London,51.47683502487898,-0.17371594679576444,Health,Hospital
340,Bupa Cromwell Hospital,51.4952732890954,-0.19169049226063772,Health,Hospital
342,Outpatients East,51.490296,-0.17368,Health,Hospital
343,Outpatients Department,51.48452797511852,-0.18183434851290264,Health,Hospital
344,Chelsea Outpatient Centre,51.48672942421372,-0.17204907335067157,Health,Hospital
346,"Blood Tests, Chelsea and Westminster",51.484389,-0.181793,Health,Hospital
347,Operating Theatres (RBHT),51.4892806957185,-0.17114229561918237,Health,Hospital
348,Stroke Unit,51.486929,-0.22011,Health,Hospital
350,Hydrotherapy,51.48735959912587,-0.22165825644203027,Health,Hospital
351,Clinic 8 Oncology Department,51.48702,-0.2201081,Health,Hospital
352,My Healthcare Clinic,51.481403,-0.198477,Health,Hospital
353,Loc: Leaders In Oncology Care,51.489726,-0.170545,Health,Hospital
354,Pre-Operative Assesment,51.484074,-0.181829,Health,Hospital
356,7 North G.I. Ward,51.48749549108005,-0.22033723868631913,Health,Hospital
357,Sleep Clinic,51.487415,-0.220202,Health,Hospital
358,Outpatients West,51.490015,-0.17411,Health,Hospital
359,Surgical Admissions Lounge,51.483787,-0.181386,Health,Hospital
360,Chelsea Wing,51.489346,-0.171676,Health,Hospital
361,"Kensington Wing, Chelsea& Westminster Hospital",51.485196,-0.181471,Health,Hospital
362,Maggies,51.48733909661673,-0.22144047611114523,Health,Hospital
363,Kobler,51.48474814465977,-0.18280760204003574,Health,Hospital
364,Orthopaedic and Fracture Clinic,51.48805815035639,-0.22127865905334257,Health,Hospital
365,Sydney Wing,51.489058,-0.170472,Health,Hospital
366,The London Cosmetic Clinic,51.497541,-0.166247,Health,Hospital
367,Paediatric Outpatients,51.490341,-0.173698,Health,Hospital
368,Royal Hospital Chelsea,51.48791804199486,-0.15681004413047214,Health,Hospital
369,Royal Brompton Hospital,51.48915172189793,-0.17015513606314195,Health,Hospital
370,Chelsea and Westminster Hospital,51.48483069275318,-0.1822750889856993,Health,Hospital
371,Charing Cross Hospital,51.48699673444411,-0.2202155171932891,Health,Hospital
373,Clinical Health Psychology and Neuropsychology Departmentq,51.486854036715556,-0.22037241217080636,Health,Hospital
375,Nkosi Johnson Centre,51.48642,-0.214531,Health,Hospital
376,The Royal Marsden Hospital,51.49056863892379,-0.17357427254782193,Health,Hospital
377,The Platinum Medical Centre,51.52886144607226,-0.16877908587985196,Health,Hospital
378,The Lindo Wing,51.517475,-0.174279,Health,Hospital
379,University College Hospital,51.525004422546154,-0.1363386165036446,Health,Hospital
380,St. Mary's Hospital,51.51701684021448,-0.17466118211771173,Health,Hospital
381,The Western Eye Hospital,51.520907,-0.163041,Health,Hospital
382,Dr Francesco Lo Monaco Cardiologist,51.52131,-0.14788,Health,Hospital
383,Antenatal Clinic,51.553611,-0.165713,Health,Hospital
384,Schoen Clinic,51.516224,-0.1499442,Health,Hospital
385,Royal National ENT and Eastman Dental Hospitals,51.522645,-0.134532,Health,Hospital
386,Wellington Hospital,51.53164867315626,-0.17128643085241957,Health,Hospital
387,Royal Free Hospital Restaurant,51.553231,-0.164072,Health,Hospital
388,Cadogan Clinic,51.49447654336201,-0.15831928620118751,Health,Hospital
389,Antenatal Clinic - UCL,51.52458377284613,-0.13563343131341143,Health,Hospital
390,Queen Elizabeth The Queen Mother Wing,51.517911,-0.174295,Health,Hospital
391,Nippon Club North Clinic,51.53266922892955,-0.17452005496493989,Health,Hospital
392,Hospital for Tropical Diseases,51.522804074190674,-0.13589623242824264,Health,Hospital
393,Royal Free London - Pharmacy,51.55346841060276,-0.1662153050804905,Health,Hospital
394,9 Harley Street,51.5174017,-0.1459658,Health,Hospital
395,Tavistock and Portman NHS Trust,51.546646195317514,-0.17531257792872837,Health,Hospital
396,King Edward VII Hospital,51.52080713501148,-0.15046992499442008,Health,Hospital
397,EGA Wing,51.524604,-0.135886,Health,Hospital
398,Royal Free London Children Emergency,51.553656,-0.166176,Health,Hospital
399,Phlebotomy,51.519598,-0.149813,Health,Hospital
400,Florence Nightingale London Clinic,51.523242758565424,-0.1488381294216892,Health,Hospital
401,Royal Free Hospital A&E,51.553617,-0.166135,Health,Hospital
402,Inpatient Pharmacy Uclh,51.524969,-0.136153,Health,Hospital
403,"Gastroenterology, Medical and Medicine Ward T09",51.525008,-0.136147,Health,Hospital
404,ISEH,51.52122113427457,-0.13663600047989924,Health,Hospital
405,The Frankland Allergy Clinic,51.51705640601733,-0.17514493282540194,Health,Hospital
406,Royal Free Hospital,51.553713786156635,-0.1660911811696297,Health,Hospital
407,UCH Elizabeth Garrett Anderson,51.52453550400253,-0.135260570211394,Health,Hospital
408,UCH Macmillan Cancer Centre,51.52314172301171,-0.1351204314303523,Health,Hospital
409,UCL Cancer Institute,51.52381607098505,-0.1367681855413204,Health,Hospital
410,111 Harley St.,51.52140548577222,-0.14833412563656392,Health,Hospital
411,Treatment Room,51.517794,-0.173845,Health,Hospital
412,The London Clinic,51.5229254462692,-0.15056238374418926,Health,Hospital
413,Valentine Ellis Ward,51.5179135135406,-0.1748978410879593,Health,Hospital
414,RNOH Bolsover Street,51.522890554987846,-0.1432104806505006,Health,Hospital
415,Neurological Rehabilitation Unit,51.531737525838686,-0.17150923204240287,Health,Hospital
416,The Hospital of St John & St Elizabeth,51.53294945072234,-0.17464498540156323,Health,Hospital
420,Royal Free Hospital - oncology clinic,51.555693959941415,-0.16999377005922414,Health,Hospital
421,Royal Free Hospital - Hand Therapy Unit,51.55135749043478,-0.16744085028843653,Health,Hospital
422,RF Gate3,51.552749,-0.167262,Health,Hospital
428,Occupational Health Royal Free London Nhs,51.553281,-0.162823,Health,Hospital
429,Dept of Medical Microbiology,51.55329260790817,-0.16466118633597135,Health,Hospital
432,Tavistock Centre,51.54662834586634,-0.17534467166496737,Health,Hospital
433,Bobath Center,51.58934773753369,-0.16518531018626761,Health,Hospital
434,Saint Luke's Woodside Hospital,51.586905,-0.149497,Health,Hospital
435,Simmons House Adolescent Unit,51.586889,-0.149535,Health,Hospital
436,Hospital St John&highgate Room:210,51.57648205412529,-0.15688454709134908,Health,Hospital
437,Oak Lane Children Health Centre,51.596442964658415,-0.17417660567916737,Health,Hospital
438,Highgate Hospital,51.57642528814903,-0.1567997071693805,Health,Hospital
440,Gordon Hospital,51.58675432743984,-0.13614827977119173,Health,Hospital
441,Finchley Memorial Hospital,51.605597537033155,-0.17660485173317214,Health,Hospital
447,Potters Bar Community Hospital,51.68753757674631,-0.17751202070585212,Health,Hospital
448,Moorfields Eye Clinic,51.68372400958507,-0.1805497099440215,Health,Hospital
449,Purley War Memorial Hospital,51.33989600273554,-0.11439881174690719,Health,Hospital
450,Purley Hospital,51.34036314672668,-0.11026161317348304,Health,Hospital
453,Croydon University Hospital,51.38944606418133,-0.11048569951554318,Health,Hospital
454,Moorfields At Croydon,51.389197,-0.109858,Health,Hospital
455,Physiotherapy Department,51.389892,-0.109443,Health,Hospital
456,Dermatology centre,51.390462,-0.10973,Health,Hospital
457,X-ray Department,51.38920518656575,-0.11133366362021144,Health,Hospital
458,Croydon AE,51.391847,-0.114259,Health,Hospital
459,Phlebotomy Dept,51.38905649878142,-0.11147700921858308,Health,Hospital
460,West Valley Hospital,51.37996219999999,-0.1005749,Health,Hospital
482,Todd Ward,51.46717296326045,-0.09466683297724439,Health,Hospital
483,Lambeth Hospital,51.465677778530335,-0.12243773398197692,Health,Hospital
484,Maudsley Hospital,51.469160429066164,-0.09149232207092034,Health,Hospital
485,Lonsdale Ward,51.46774207043563,-0.09361982345581055,Health,Hospital
486,Ian's laboratory,51.46731121448971,-0.09520555082633683,Health,Hospital
487,Trundle Ward,51.46720886230469,-0.09525509923696518,Health,Hospital
488,King's Day Care,51.472084045410156,-0.0983552634716034,Health,Hospital
489,Fracture and Orthopaedic Clinic,51.468631744384766,-0.09597969800233841,Health,Hospital
490,Annie Zunz Ward,51.46774848855476,-0.09380442133060415,Health,Hospital
491,Dawson Ward,51.467281887170216,-0.09492435794229531,Health,Hospital
492,Derek mitchell unit,51.467544,-0.094541,Health,Hospital
493,Neuro Admissions Lounge,51.46797025241819,-0.0924075619118001,Health,Hospital
494,Guthrie Clinic,51.46811133694065,-0.09218215942382812,Health,Hospital
495,Dulwich Community Hospital,51.45850511887406,-0.08185895766330585,Health,Hospital
496,Cheyne Wing,51.46779052639169,-0.0935983657836914,Health,Hospital
497,Ruskin Wing,51.467993036413,-0.08935419447528348,Health,Hospital
498,Howard Ward,51.46693,-0.09496696,Health,Hospital
499,Nightingale Birth Place,51.468161,-0.093034,Health,Hospital
500,The Variety Club Children's Hospital,51.46806129656426,-0.09391458414782897,Health,Hospital
501,Coptcoat Ward,51.46783,-0.09229649,Health,Hospital
502,General Ultrasound,51.468529239464814,-0.09246668580930958,Health,Hospital
503,Guthrie Wing,51.467857000442734,-0.0927967377852827,Health,Hospital
504,Day Surgery Unit,51.46881086297029,-0.09310928320853042,Health,Hospital
505,Neonatal Intensive Care Unit (NICU),51.474224,-0.090076,Health,Hospital
506,Neurosciences - High Dependency Unit,51.46784,-0.091972,Health,Hospital
507,Katherine Monk Ward,51.468552,-0.093,Health,Hospital
508,Waddington Ward,51.467359,-0.095233,Health,Hospital
509,Parkside Medical Centre,51.47577001900714,-0.09263277053833008,Health,Hospital
510,King's College Hospital Business Park,51.46865463256836,-0.09675820171833038,Health,Hospital
511,King's College Hospital,51.46814989580254,-0.09301624939952001,Health,Hospital
512,Golden Jubilee Wing,51.468521541640825,-0.09312092266251427,Health,Hospital
513,Bessemer Wing,51.467936,-0.095485,Health,Hospital
514,Xray,51.47109364904629,-0.09213514752169906,Health,Hospital
515,Thomas Cook Childrens Critical Care Centre,51.46814377162608,-0.09356244507991483,Health,Hospital
516,Cardiac Cath Lab,51.468091,-0.093537,Health,Hospital
517,Rays of Sunshine Ward,51.467325,-0.094562,Health,Hospital
518,South Westminster Centre for Health,51.49443287832276,-0.13409672279908066,Health,Hospital
520,Tomotheraphy at St Thomas Hospital,51.499795,-0.118779,Health,Hospital
